timestamp,open,high,low,close,volume,trade_count,vwap,actual_returns,sma_fast,sma_slow,signal
2015-03-14 05:00:00+00:00,285.17,289.0,282.18,283.95,4757.46338647,12763,285.5663964759,-0.00017605633802819654,287.36000000000007,284.41700000000003,-1
2015-03-15 05:00:00+00:00,287.99,294.99,287.41,293.39,2639.61171965,5651,291.8922185114,0.03324528966367324,287.1133333333333,286.07,1
2015-03-16 05:00:00+00:00,293.39,294.99,290.19,292.37,6229.44511586,16082,292.8363128176,-0.0034766011111488915,289.90333333333336,288.027,-1
2015-03-17 05:00:00+00:00,286.63,287.0,283.51,285.33,1797.60030362,4314,285.040090794,-0.024079077880767574,290.36333333333334,288.871,-1
2015-03-18 05:00:00+00:00,258.62,259.13,249.2,256.16,4748.24753319,7157,254.8702465699,-0.10223250271615314,277.9533333333334,286.646,-1
2015-03-19 05:00:00+00:00,263.06,267.42,262.22,264.31,1552.85107704,3849,265.2198846545,0.03181605246720798,268.6,284.058,1
2015-03-20 05:00:00+00:00,264.5,264.99,259.31,263.31,6013.73979537,13095,262.8693793113,-0.0037834361166811936,261.26,281.116,-1
2015-03-21 05:00:00+00:00,262.79,263.36,256.66,261.9,4731.81728427,10281,260.8801676231,-0.00535490486498813,263.17333333333335,277.885,-1
2015-03-22 05:00:00+00:00,269.25,271.6,268.92,269.3,1372.26838503,3988,269.9981170946,0.028255059182894282,264.8366666666667,275.402,1
2015-03-23 05:00:00+00:00,269.14,273.99,260.81,267.53,12263.00146786,23853,267.4231037898,-0.006572595618269728,266.24333333333334,273.755,-1
2015-03-24 05:00:00+00:00,246.29,249.7,244.8,248.46,1956.06789898,5462,247.5666783357,-0.07128172541397215,261.7633333333334,270.206,-1
2015-03-25 05:00:00+00:00,246.99,247.99,245.34,245.74,1427.0697404,3361,246.8098604892,-0.01094743620703531,253.91,265.44100000000003,-1
2015-03-26 05:00:00+00:00,249.76,250.99,246.44,248.85,2372.07768315,4325,248.5620658572,0.01265565231545529,247.68333333333337,261.089,1
2015-03-27 05:00:00+00:00,248.81,250.54,246.8,247.81,6075.81527517,12233,248.8883816184,-0.004179224432388939,247.4666666666667,257.337,-1
2015-03-28 05:00:00+00:00,253.6,254.0,247.01,248.86,1875.425296,5485,250.5578264487,0.004237117146200786,248.50666666666666,256.607,1
2015-03-29 05:00:00+00:00,243.6,247.78,237.94,246.36,3938.33588082,5583,243.0655181256,-0.010045808888531682,247.6766666666667,254.81200000000004,-1
2015-03-30 05:00:00+00:00,248.78,249.98,248.27,248.35,1629.13121775,2724,249.1349112488,0.008077610001623547,247.85666666666668,253.31600000000003,1
2015-03-31 05:00:00+00:00,245.5,246.95,244.09,245.05,1654.97226833,3000,245.3894934548,-0.013287698812160187,246.5866666666667,251.631,-1
2015-04-01 05:00:00+00:00,247.5,249.55,246.83,247.87,1570.84560202,2787,248.2273985945,0.011507855539685696,247.09000000000003,249.488,1
2015-04-02 05:00:00+00:00,254.79,254.99,252.64,252.84,1479.11078155,2190,253.9280028593,0.020050833097994936,248.58666666666667,248.019,1
2015-04-03 05:00:00+00:00,255.0,256.6,254.1,254.84,1066.16252885,2428,255.3872135341,0.007910140800506227,251.85000000000002,248.657,1
2015-04-04 05:00:00+00:00,254.37,255.16,252.36,252.58,924.34443137,2411,253.3299032598,-0.008868309527546692,253.42000000000004,249.34099999999998,-1
2015-04-05 05:00:00+00:00,252.58,262.0,252.06,261.47,4270.51060958,8904,257.9277363375,0.035196769340407164,256.2966666666667,250.603,1
2015-04-06 05:00:00+00:00,256.84,258.7,253.45,255.03,1794.28529489,3607,256.1322575985,-0.024629976670363818,256.36,251.325,-1
2015-04-07 05:00:00+00:00,254.23,255.75,253.22,253.99,1446.45017495,2191,254.6541174988,-0.004077951613535635,256.83,251.83800000000002,-1
2015-04-08 05:00:00+00:00,253.75,255.47,244.29,246.58,6048.04517332,10079,247.7266860543,-0.02917437694397418,251.8666666666667,251.85999999999999,-1
2015-04-09 05:00:00+00:00,244.46,244.66,241.8,243.0,1317.3068091,2651,243.3293666174,-0.014518614648389994,247.8566666666667,251.325,-1
2015-04-10 05:00:00+00:00,236.78,239.99,236.26,237.42,1367.74566802,1877,237.6480687578,-0.022962962962962963,242.33333333333337,250.56200000000004,-1
2015-04-11 05:00:00+00:00,237.42,238.97,234.77,237.91,4283.72038686,5658,237.2708391294,0.0020638530873557936,239.44333333333336,249.56599999999997,1
2015-04-12 05:00:00+00:00,237.57,238.0,236.7,237.52,1560.7919544,2267,237.3144593377,-0.001639275356227099,237.61666666666667,248.03400000000002,-1
2015-04-13 05:00:00+00:00,225.42,226.9,223.02,223.85,2434.29893041,3721,225.1846491255,-0.05755304816436513,233.09333333333336,244.935,-1
2015-04-14 05:00:00+00:00,221.05,224.24,220.0,222.9,2733.3939924,4037,222.690472906,-0.004243913334822325,228.09000000000003,241.967,-1
2015-04-15 05:00:00+00:00,222.89,224.52,218.09,224.35,5974.9734389,9727,221.7927026337,0.006505159264243998,223.70000000000005,238.25499999999997,1
2015-04-16 05:00:00+00:00,229.45,230.08,228.01,229.21,1934.98122226,2573,229.1409806328,0.021662580788945895,225.48666666666668,235.673,1
2015-04-17 05:00:00+00:00,229.15,229.27,220.46,223.62,5403.98632544,8600,223.6774430947,-0.02438811570175825,225.7266666666667,232.63600000000002,-1
2015-04-18 05:00:00+00:00,224.04,224.28,223.88,224.28,989.46389414,807,224.0960314161,0.002951435470888164,225.70333333333338,230.406,1
2015-04-19 05:00:00+00:00,224.03,226.42,223.45,224.75,1394.39016605,2130,224.5018587466,0.002095594792224098,224.2166666666667,228.581,1
2015-04-20 05:00:00+00:00,225.35,227.43,225.04,226.13,1836.69240207,3087,226.1731885833,0.006140155728587393,225.05333333333337,227.452,1
2015-04-21 05:00:00+00:00,235.89,236.5,232.78,235.16,2229.51315442,3155,235.0634296068,0.03993278202803707,228.68000000000004,227.177,1
2015-04-22 05:00:00+00:00,235.16,238.6,233.05,233.98,5161.43998628,7956,236.2517795011,-0.005017860180302813,231.75666666666666,226.823,-1
2015-04-23 05:00:00+00:00,235.95,236.93,232.11,233.89,1763.16486205,2870,234.2969488705,-0.00038464826053508094,234.34333333333333,227.827,-1
2015-04-24 05:00:00+00:00,231.51,233.67,229.54,230.39,1636.81968042,3498,231.796931152,-0.014964299457009722,232.75333333333333,228.57599999999996,-1
2015-04-25 05:00:00+00:00,227.05,227.91,220.0,220.58,2936.70794093,4596,222.0828386065,-0.04257997308910966,228.28666666666666,228.19899999999998,-1
2015-04-26 05:00:00+00:00,221.27,222.0,219.38,220.14,1814.78846292,3404,220.7838923614,-0.001994741137002598,223.70333333333335,227.292,-1
2015-04-27 05:00:00+00:00,220.16,231.11,218.78,227.58,10196.92055433,19631,223.422653833,0.03379667484328164,222.76666666666668,227.68800000000002,1
2015-04-28 05:00:00+00:00,225.69,227.55,220.46,225.64,5240.44159073,8855,224.5687808708,-0.00852447490992192,224.45333333333335,227.82399999999998,-1
2015-04-29 05:00:00+00:00,225.78,227.05,225.1,226.46,1811.52890356,3036,225.710251449,0.0036341074277610463,226.56000000000003,227.99499999999998,1
2015-04-30 05:00:00+00:00,236.78,238.78,235.66,236.52,1735.88588892,4697,237.2661074949,0.044422856133533584,229.54000000000005,229.03400000000002,1
2015-05-01 05:00:00+00:00,236.61,238.45,233.01,233.14,8233.33024152,20257,235.4575696029,-0.014290546254016712,232.04000000000005,228.83199999999997,-1
2015-05-02 05:00:00+00:00,235.94,237.51,234.26,236.63,1160.86723722,2666,235.8439264399,0.014969546195419126,235.42999999999998,229.09699999999998,1
2015-05-03 05:00:00+00:00,236.66,242.97,236.53,240.78,4570.93092152,9650,240.9385327641,0.01753792841144408,236.85000000000002,229.786,1
2015-05-04 05:00:00+00:00,239.75,240.0,235.7,236.3,1997.8434252,3124,238.609231271,-0.018606196527950813,237.90333333333334,230.377,-1
2015-05-05 05:00:00+00:00,236.76,237.87,235.43,236.19,1646.06640907,3313,236.3117290504,-0.0004655099449852873,237.7566666666667,231.93800000000002,-1
2015-05-06 05:00:00+00:00,236.04,236.17,228.38,230.0,6190.24797599,8344,233.798099537,-0.026207714128455906,234.16333333333338,232.92399999999998,-1
2015-05-07 05:00:00+00:00,230.39,239.18,228.67,237.99,6826.36916199,12032,234.399724541,0.034739130434782606,234.7266666666667,233.965,1
2015-05-08 05:00:00+00:00,244.44,246.87,244.38,246.27,1359.8434199,2552,245.4364783746,0.03479137778898278,238.0866666666667,236.02800000000002,1
2015-05-09 05:00:00+00:00,242.59,243.44,241.95,242.41,2072.10479261,3653,242.55267479,-0.015673853900190937,242.22333333333336,237.623,-1
2015-05-10 05:00:00+00:00,241.59,242.78,240.6,241.11,1238.97957723,1995,241.610357603,-0.0053628150653850515,243.26333333333335,238.08200000000002,-1
2015-05-11 05:00:00+00:00,242.74,243.4,240.91,241.04,1412.72105928,2727,241.8605669081,-0.00029032391854344475,241.52,238.872,-1
2015-05-12 05:00:00+00:00,242.04,242.98,242.02,242.87,1515.29822534,3341,242.6286605953,0.007592100896116838,241.67333333333337,239.496,1
2015-05-13 05:00:00+00:00,236.93,238.0,235.92,237.2,1582.04132777,4008,237.0976841998,-0.023345822868201194,240.37000000000003,239.13799999999998,-1
2015-05-14 05:00:00+00:00,237.39,238.0,237.35,237.99,994.99756689,1805,237.8535510487,0.0033305227655986425,239.35333333333335,239.30700000000002,1
2015-05-15 05:00:00+00:00,237.98,239.0,236.89,237.82,8091.29715983,9709,237.852825433,-0.000714315727551651,237.67,239.46999999999997,-1
2015-05-16 05:00:00+00:00,236.72,237.49,236.7,237.44,620.29989226,1190,237.1356698611,-0.001597847111260653,237.75,240.214,-1
2015-05-17 05:00:00+00:00,237.1,237.44,236.62,236.89,948.91615217,2028,236.9785505556,-0.0023163746630727733,237.38333333333335,240.10399999999998,-1
2015-05-18 05:00:00+00:00,234.04,234.48,233.51,234.22,1077.5914718,2560,234.1577361933,-0.011271054075731257,236.18333333333337,238.89899999999997,-1
2015-05-19 05:00:00+00:00,232.58,233.68,232.54,233.09,1663.34867371,3332,233.2155730011,-0.004824523951840076,234.73333333333335,237.967,-1
2015-05-20 05:00:00+00:00,234.55,234.77,234.16,234.59,1016.54738516,2481,234.6039941917,0.00643528250890224,233.9666666666667,237.31499999999997,1
2015-05-21 05:00:00+00:00,235.77,237.0,235.55,236.86,1065.94625375,2703,236.3887268761,0.009676456796964938,234.8466666666667,236.897,1
2015-05-22 05:00:00+00:00,240.41,240.45,237.89,240.21,1094.09514781,3214,239.5463711027,0.014143375833825855,237.22000000000003,236.631,1
2015-05-23 05:00:00+00:00,240.13,240.64,238.49,239.36,2632.8949974,7294,239.6186390837,-0.0035385704175512345,238.81000000000003,236.84700000000004,-1
2015-05-24 05:00:00+00:00,240.68,241.17,239.78,240.91,883.04971453,2262,240.6584512975,0.0064756016042779585,240.16,237.13899999999998,1
2015-05-25 05:00:00+00:00,237.39,237.98,236.72,237.17,1174.41783339,5703,237.5042689004,-0.015524469718982248,239.14666666666668,237.07399999999998,-1
2015-05-26 05:00:00+00:00,236.8,238.2,236.61,238.19,1673.64354044,4228,237.4165737603,0.004300712569043297,238.75666666666666,237.14900000000003,1
2015-05-27 05:00:00+00:00,238.18,238.75,236.47,237.35,4906.66255445,26276,237.5349665922,-0.003526596414627048,237.57000000000002,237.195,-1
2015-05-28 05:00:00+00:00,237.25,237.67,236.82,237.66,1397.20475005,7701,237.4345513843,0.001306088055614163,237.73333333333335,237.539,1
2015-05-29 05:00:00+00:00,237.65,237.68,235.01,236.89,5001.7866143,22704,236.6133381148,-0.0032399225784734975,237.30000000000004,237.919,-1
2015-05-30 05:00:00+00:00,233.61,233.94,233.01,233.67,862.37271673,3439,233.4778555853,-0.013592806787960598,236.07333333333335,237.827,-1
2015-05-31 05:00:00+00:00,230.18,230.99,229.16,230.97,1665.96453503,6848,230.4430713722,-0.011554756708178182,233.84333333333333,237.238,-1
2015-06-01 05:00:00+00:00,230.89,230.99,221.58,223.56,8526.05311153,24701,225.3471427424,-0.03208208858293282,229.4,235.573,-1
2015-06-02 05:00:00+00:00,222.36,226.68,221.84,225.85,6789.84215145,26295,225.1677449702,0.010243335122562147,226.79333333333338,234.22199999999998,1
2015-06-03 05:00:00+00:00,225.85,226.07,223.56,224.73,1441.49945694,4493,225.129938792,-0.0049590436130174664,224.71333333333337,232.60399999999998,-1
2015-06-04 05:00:00+00:00,224.74,226.0,224.0,224.57,4526.54450658,11300,225.1756828746,-0.0007119654696746691,225.05000000000004,231.344,-1
2015-06-05 05:00:00+00:00,225.03,225.6,224.43,224.76,1060.57359798,2945,224.9921464794,0.0008460613617133905,224.68666666666664,230.00099999999998,1
2015-06-06 05:00:00+00:00,225.48,226.09,225.26,225.5,742.89793119,2727,225.6540770945,0.003292400783057481,224.94333333333336,228.81599999999997,1
2015-06-07 05:00:00+00:00,223.88,224.95,223.63,224.21,1094.54333804,3026,224.2363864678,-0.005720620842572077,224.82333333333335,227.471,-1
2015-06-08 05:00:00+00:00,229.1,229.15,228.31,228.66,1400.84479353,2812,228.7334858471,0.01984746443066765,226.12333333333336,226.648,1
2015-06-09 05:00:00+00:00,228.66,232.06,228.34,229.18,4945.78587507,14721,230.4840662578,0.002274118778973211,227.35000000000002,226.19899999999998,1
2015-06-10 05:00:00+00:00,228.79,230.14,228.7,229.96,1107.38423174,2692,229.1875592976,0.003403438345405352,229.26666666666668,226.098,1
2015-06-11 05:00:00+00:00,229.68,229.82,229.01,229.4,1591.22809206,3617,229.3914163574,-0.0024352061228040123,229.51333333333335,226.68200000000002,-1
2015-06-12 05:00:00+00:00,229.21,230.33,228.79,230.13,825.94439937,1885,229.4497951523,0.0031822144725370816,229.83,227.10999999999999,1
2015-06-13 05:00:00+00:00,230.12,233.49,229.59,233.47,3313.62932213,7874,231.7736098589,0.014513535827575641,231.0,227.984,1
2015-06-14 05:00:00+00:00,233.61,235.91,233.6,235.48,831.25307408,1954,235.0746878453,0.00860924315757905,233.02666666666667,229.075,1
2015-06-15 05:00:00+00:00,236.92,237.48,236.01,237.0,1352.3623753,5235,236.7734065311,0.006454900628503513,235.3166666666667,230.29900000000004,1
2015-06-16 05:00:00+00:00,251.88,254.63,247.51,249.93,2019.31180421,7070,250.3380609875,0.05455696202531657,240.80333333333337,232.74200000000002,1
2015-06-17 05:00:00+00:00,249.48,259.46,247.0,250.25,7866.88910059,21884,252.3676505039,0.0012803585003799967,245.7266666666667,235.346,1
2015-06-18 05:00:00+00:00,249.33,250.95,249.22,250.47,1181.38817603,3576,250.054456081,0.0008791208791207872,250.2166666666667,237.52700000000004,1
2015-06-19 05:00:00+00:00,246.33,246.33,241.81,242.63,1036.48961866,3213,243.9275931915,-0.03130115383079812,247.78333333333333,238.87199999999999,-1
2015-06-20 05:00:00+00:00,246.08,246.41,244.02,244.34,854.27630304,2049,244.862946272,0.007047768206734473,245.81333333333336,240.31,1
2015-06-21 05:00:00+00:00,244.66,245.74,243.86,245.54,1004.66257985,2641,244.9254863934,0.004911189326348486,244.17,241.92399999999998,1
2015-06-22 05:00:00+00:00,245.43,248.5,244.14,247.5,4564.94093876,10523,246.7700154912,0.007982406125274899,245.79333333333332,243.661,1
2015-06-23 05:00:00+00:00,247.8,247.8,243.01,244.52,4232.48149288,9536,244.646184963,-0.012040404040403963,245.85333333333335,244.766,-1
2015-06-24 05:00:00+00:00,240.14,241.69,239.91,241.3,1029.25449536,2304,240.770757736,-0.013168656960575786,244.44000000000005,245.348,-1
2015-06-25 05:00:00+00:00,242.46,243.1,242.0,242.08,1284.35791605,2599,242.5905853965,0.003232490675507682,242.63333333333335,245.856,1
2015-06-26 05:00:00+00:00,242.99,243.46,242.6,242.85,845.97502145,2086,243.0717392932,0.0031807666886978225,242.07666666666668,245.148,1
2015-06-27 05:00:00+00:00,243.04,252.22,243.02,251.59,4441.89116945,12940,247.9185300697,0.03598929380275884,245.5066666666667,245.282,1
2015-06-28 05:00:00+00:00,249.11,252.22,249.09,252.13,1510.34565107,5439,250.8876081934,0.0021463492189672806,248.85666666666668,245.448,1
2015-06-29 05:00:00+00:00,257.53,263.0,255.91,262.78,3066.16284327,9260,258.9073018874,0.04224011422678764,255.5,247.46300000000002,1
2015-06-30 05:00:00+00:00,263.83,265.45,259.26,260.25,1852.65820196,5982,263.3587410729,-0.009627825557500413,258.3866666666667,249.054,-1
2015-07-01 05:00:00+00:00,258.96,262.0,258.36,260.02,1623.22787391,6701,260.3633809928,-0.0008837656099904834,261.01666666666665,250.502,-1
2015-07-02 05:00:00+00:00,254.86,257.09,254.8,255.73,922.99394278,1807,256.0697081337,-0.01649873086685638,258.6666666666667,251.325,-1
2015-07-03 05:00:00+00:00,256.94,257.39,254.94,256.1,843.9618793,3935,256.2901907654,0.0014468384624410913,257.28333333333336,252.483,1
2015-07-04 05:00:00+00:00,260.64,262.9,260.19,262.6,783.15536171,1876,261.853570233,0.025380710659898442,258.1433333333334,254.613,1
2015-07-05 05:00:00+00:00,272.17,272.32,268.27,269.13,1673.18561051,3255,269.8259093762,0.024866717440974684,262.61,257.318,1
2015-07-06 05:00:00+00:00,269.78,272.11,268.3,270.5,1668.96665218,11599,271.0207815667,0.0050904767212871516,267.41,260.08299999999997,1
2015-07-07 05:00:00+00:00,270.5,270.63,264.5,266.18,5315.41550562,22721,267.5392608005,-0.015970425138632116,268.6033333333333,261.54200000000003,-1
2015-07-08 05:00:00+00:00,271.5,271.5,267.1,269.6,1781.44598411,5714,268.9167414117,0.012848448418363523,268.76,263.289,1
2015-07-09 05:00:00+00:00,269.77,271.29,269.0,270.98,1352.2499512,3469,270.1911698094,0.005118694362017839,268.92,264.10900000000004,1
2015-07-10 05:00:00+00:00,286.71,292.22,284.5,289.66,1937.13339472,5298,287.3267838035,0.06893497675105187,276.74666666666667,267.05,1
2015-07-11 05:00:00+00:00,289.56,299.0,288.91,294.23,6572.47444076,23601,294.412274861,0.01577711800041426,284.9566666666667,270.471,1
2015-07-12 05:00:00+00:00,301.63,316.52,298.21,312.16,9490.75711595,25012,308.9538971113,0.06093872140842205,298.6833333333334,276.11400000000003,1
2015-07-13 05:00:00+00:00,292.93,296.14,290.5,291.29,1815.68280065,8124,292.883485238,-0.06685674013326504,299.2266666666667,279.63300000000004,-1
2015-07-14 05:00:00+00:00,291.48,297.78,286.25,287.51,5330.37868081,19836,291.2800425465,-0.012976758556764834,296.9866666666667,282.124,-1
2015-07-15 05:00:00+00:00,285.7,292.78,285.59,289.04,1523.21102798,4998,289.4948899536,0.005321554032903242,289.28,284.115,1
2015-07-16 05:00:00+00:00,289.04,289.04,275.0,279.38,7081.4702055,20741,279.6284538621,-0.0334209797951841,285.31,285.00300000000004,-1
2015-07-17 05:00:00+00:00,280.14,281.38,278.64,279.76,989.74099773,3337,279.9269365521,0.0013601546281050148,282.7266666666667,286.361,1
2015-07-18 05:00:00+00:00,279.68,282.71,276.34,277.71,3289.51990148,13025,278.7304768126,-0.0073277094652559605,278.95,287.172,-1
2015-07-19 05:00:00+00:00,275.6,276.92,273.34,276.72,1217.28158808,2998,275.3127200585,-0.0035648698282378932,278.06333333333333,287.746,-1
2015-07-20 05:00:00+00:00,279.96,281.27,279.38,280.99,1309.54662756,2010,280.5261157834,0.015430760335356952,278.47333333333336,286.879,1
2015-07-21 05:00:00+00:00,277.33,278.3,276.01,276.4,1018.08957661,1690,276.9086612784,-0.016335100893270282,278.0366666666667,285.096,-1
2015-07-22 05:00:00+00:00,277.96,279.75,277.73,278.31,1134.39985202,2819,278.5767404207,0.006910274963820573,278.56666666666666,281.71099999999996,1
2015-07-23 05:00:00+00:00,277.23,277.61,276.43,277.52,1013.54264492,2003,276.9237309393,-0.002838561316517607,277.41,280.33399999999995,-1
2015-07-24 05:00:00+00:00,277.52,291.52,277.52,289.12,6348.92643803,15296,286.0404537398,0.041798789276448645,281.65000000000003,280.495,1
